Sex,NOC,Height,Weight,Age,Season,City,Year,Event,Medal
M,USA,0.0,0.0,25.0,Summer,Paris,2024,"Cycling Road ""Mens Road Race""",
M,USA,0.0,0.0,30.0,Summer,Paris,2024,"Cycling Track ""Mens Omnium""",
M,USA,0.0,0.0,25.0,Summer,Paris,2024,Cycling BMX Racing Men,
M,USA,0.0,0.0,26.0,Summer,Paris,2024,"Cycling Road ""Mens Road Race"", ""Mens Individual Time Trial""",
F,USA,0.0,0.0,22.0,Summer,Paris,2024,Cycling BMX Racing Women,
F,USA,0.0,0.0,23.0,Summer,Paris,2024,"Cycling BMX Freestyle ""Womens Park""",
M,USA,0.0,0.0,22.0,Summer,Paris,2024,"Cycling Road ""Mens Road Race"", ""Mens Individual Time Trial""",
M,USA,0.0,0.0,30.0,Summer,Paris,2024,Cycling BMX Racing Men,
F,USA,0.0,0.0,29.0,Summer,Paris,2024,Cycling BMX Racing Women,
F,USA,0.0,0.0,30.0,Summer,Paris,2024,"Cycling Track ""Womens Madison"", ""Womens Omnium"", ""Womens Team Pursuit""",Gold
F,USA,0.0,0.0,23.0,Summer,Paris,2024,Cycling BMX Racing Women,
F,USA,0.0,0.0,30.0,Summer,Paris,2024,"Cycling Track ""Womens Madison"", ""Womens Omnium"", ""Womens Team Pursuit""",
F,USA,0.0,0.0,33.0,Summer,Paris,2024,Cycling BMX Racing Women,
M,USA,0.0,0.0,23.0,Summer,Paris,2024,Cycling BMX Racing Men,
M,USA,0.0,0.0,35.0,Summer,Paris,2024,"Canoe Slalom ""Mens Canoe Single"", ""Mens Kayak Cross""",
M,USA,0.0,0.0,22.0,Summer,Paris,2024,"Canoe Sprint ""Mens Kayak Single 1000m"", ""Mens Kayak Double 500m""",
F,USA,0.0,0.0,22.0,Summer,Paris,2024,"Canoe Sprint ""Womens Canoe Single 200m""",Silver
F,USA,0.0,0.0,20.0,Summer,Paris,2024,"Canoe Slalom ""Womens Canoe Single"", ""Womens Kayak Single"", ""Womens Kayak Cross""",Bronze
M,USA,0.0,0.0,23.0,Summer,Paris,2024,"Canoe Sprint ""Mens Kayak Single 1000m"", ""Mens Kayak Double 500m""",
M,ASA,0.0,0.0,25.0,Summer,Paris,2024,"Swimming ""Mens 100m Breaststroke""",
F,ECU,0.0,0.0,37.0,Summer,Paris,2024,"Triathlon ""Womens Individual""",
M,USA,0.0,0.0,24.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 86kg""",Bronze
M,USA,0.0,0.0,30.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 130kg""",
F,USA,0.0,0.0,20.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 68kg""",Gold
M,USA,0.0,0.0,26.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 77kg""",
F,USA,0.0,0.0,21.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 76kg""",Silver
M,USA,0.0,0.0,33.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 74kg""",Bronze
M,USA,0.0,0.0,22.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 87kg""",
F,USA,0.0,0.0,31.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 50kg""",Gold
M,USA,0.0,0.0,26.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 57kg""",Silver
F,USA,0.0,0.0,33.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 57kg""",Bronze
F,USA,0.0,0.0,28.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 62kg""",
M,USA,0.0,0.0,25.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 125kg""",
F,USA,0.0,0.0,28.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 53kg""",
M,USA,0.0,0.0,33.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 97kg""",
M,USA,0.0,0.0,29.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 65kg""",
M,USA,0.0,0.0,29.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 97kg""",
F,CAN,0.0,0.0,30.0,Summer,Paris,2024,"Judo Women -63 kg, Mixed Team",
F,CAN,0.0,0.0,29.0,Summer,Paris,2024,"Judo Women -57 kg, Mixed Team",Gold
M,CAN,0.0,0.0,31.0,Summer,Paris,2024,"Judo Men -73 kg, Mixed Team",
F,CAN,0.0,0.0,28.0,Summer,Paris,2024,"Judo Women +78 kg, Mixed Team",
M,CAN,0.0,0.0,26.0,Summer,Paris,2024,"Judo Men -100 kg, Mixed Team",
F,CAN,0.0,0.0,25.0,Summer,Paris,2024,"Judo Women -52 kg, Mixed Team",
M,CAN,0.0,0.0,26.0,Summer,Paris,2024,"Judo Men -81 kg, Mixed Team",
F,USA,167.0,0.0,25.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,USA,0.0,0.0,36.0,Summer,Paris,2024,Breaking B-Girls,
F,USA,0.0,0.0,21.0,Summer,Paris,2024,Breaking B-Girls,
M,USA,0.0,0.0,30.0,Summer,Paris,2024,Breaking B-Boys,
M,USA,0.0,0.0,30.0,Summer,Paris,2024,Breaking B-Boys,Bronze
M,USA,0.0,0.0,36.0,Summer,Paris,2024,"Archery ""Mens Individual"", Mixed Team",Silver
F,USA,0.0,0.0,21.0,Summer,Paris,2024,"Archery ""Womens Individual"", ""Womens Team""",
F,USA,0.0,0.0,20.0,Summer,Paris,2024,"Archery ""Womens Individual"", ""Womens Team"", Mixed Team",
F,USA,0.0,0.0,22.0,Summer,Paris,2024,"Archery ""Womens Individual"", ""Womens Team""",
M,USA,182.0,0.0,26.0,Summer,Paris,2024,"Badminton ""Mens Doubles"", Mixed Doubles",
F,USA,176.0,0.0,23.0,Summer,Paris,2024,Badminton Mixed Doubles,
M,USA,185.0,0.0,34.0,Summer,Paris,2024,"Badminton ""Mens Singles""",
F,USA,166.0,0.0,25.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
M,USA,185.0,0.0,21.0,Summer,Paris,2024,"Badminton ""Mens Doubles""",
F,USA,169.0,0.0,34.0,Summer,Paris,2024,"Badminton ""Womens Singles""",
M,USA,190.0,0.0,24.0,Summer,Paris,2024,"Boxing ""Mens +92kg""",
F,USA,163.0,0.0,27.0,Summer,Paris,2024,"Boxing ""Womens 60kg""",
M,USA,171.0,0.0,22.0,Summer,Paris,2024,"Boxing ""Mens 57kg""",
M,USA,175.0,0.0,30.0,Summer,Paris,2024,"Boxing ""Mens 51kg""",
M,USA,180.0,0.0,22.0,Summer,Paris,2024,"Boxing ""Mens 71kg""",Bronze
F,USA,157.0,0.0,22.0,Summer,Paris,2024,"Boxing ""Womens 50kg""",
F,USA,170.0,0.0,29.0,Summer,Paris,2024,"Boxing ""Womens 66kg""",
F,USA,165.0,0.0,21.0,Summer,Paris,2024,"Boxing ""Womens 57kg""",
M,BRA,0.0,0.0,24.0,Summer,Paris,2024,"Skateboarding ""Mens Park""",Bronze
F,BRA,0.0,0.0,23.0,Summer,Paris,2024,"Skateboarding ""Womens Park""",
M,BRA,0.0,0.0,33.0,Summer,Paris,2024,"Skateboarding ""Mens Street""",
M,BRA,0.0,0.0,23.0,Summer,Paris,2024,"Skateboarding ""Mens Street""",
F,BRA,0.0,0.0,27.0,Summer,Paris,2024,"Skateboarding ""Womens Street""",
F,BRA,0.0,0.0,19.0,Summer,Paris,2024,"Skateboarding ""Womens Park""",
F,BRA,0.0,0.0,16.0,Summer,Paris,2024,"Skateboarding ""Womens Street""",Bronze
M,BRA,0.0,0.0,31.0,Summer,Paris,2024,"Skateboarding ""Mens Street""",
M,BRA,0.0,0.0,22.0,Summer,Paris,2024,"Skateboarding ""Mens Park""",
M,BRA,0.0,0.0,29.0,Summer,Paris,2024,"Skateboarding ""Mens Park""",
F,BRA,0.0,0.0,25.0,Summer,Paris,2024,"Skateboarding ""Womens Street""",
F,BRA,0.0,0.0,17.0,Summer,Paris,2024,"Skateboarding ""Womens Park""",
M,BRA,0.0,0.0,29.0,Summer,Paris,2024,Surfing Men,
M,BRA,0.0,0.0,31.0,Summer,Paris,2024,Surfing Men,Bronze
M,BRA,0.0,0.0,24.0,Summer,Paris,2024,Surfing Men,
F,BRA,0.0,0.0,20.0,Summer,Paris,2024,Surfing Women,
F,BRA,0.0,0.0,21.0,Summer,Paris,2024,Surfing Women,
F,BRA,0.0,0.0,28.0,Summer,Paris,2024,Surfing Women,Silver
M,TGA,0.0,0.0,19.0,Summer,Paris,2024,"Athletics ""Mens 100m""",
F,BRA,0.0,0.0,28.0,Summer,Paris,2024,Taekwondo Women -67kg,
M,BRA,0.0,0.0,27.0,Summer,Paris,2024,Taekwondo Men -68kg,Bronze
M,BRA,0.0,0.0,20.0,Summer,Paris,2024,Taekwondo Men -80kg,
F,BRA,0.0,0.0,21.0,Summer,Paris,2024,Taekwondo Women -57kg,
F,BRA,185.0,0.0,28.0,Summer,Paris,2024,"Tennis ""Womens Doubles"", ""Womens Singles""",
F,BRA,164.0,0.0,30.0,Summer,Paris,2024,"Tennis ""Womens Singles""",
F,BRA,168.0,0.0,27.0,Summer,Paris,2024,"Tennis ""Womens Doubles"", Mixed Doubles",
M,BRA,183.0,0.0,30.0,Summer,Paris,2024,"Tennis ""Mens Doubles"", ""Mens Singles""",
M,BRA,185.0,0.0,24.0,Summer,Paris,2024,"Tennis ""Mens Doubles"", ""Mens Singles"", Mixed Doubles",
M,KGZ,0.0,0.0,38.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 125kg""",
F,AUS,0.0,0.0,24.0,Summer,Paris,2024,"Artistic Swimming Team, Duet",
F,AUS,0.0,0.0,21.0,Summer,Paris,2024,Artistic Swimming Team,
F,AUS,0.0,0.0,23.0,Summer,Paris,2024,"Artistic Swimming Team, Duet",
F,AUS,0.0,0.0,20.0,Summer,Paris,2024,Artistic Swimming Team,
F,AUS,0.0,0.0,20.0,Summer,Paris,2024,Artistic Swimming Team,
F,AUS,0.0,0.0,21.0,Summer,Paris,2024,Artistic Swimming Team,
F,AUS,0.0,0.0,19.0,Summer,Paris,2024,Artistic Swimming Team,
F,AUS,0.0,0.0,19.0,Summer,Paris,2024,Artistic Swimming Team,
F,AUS,0.0,0.0,18.0,Summer,Paris,2024,Artistic Swimming Team,
M,CMR,184.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Mens 100m""",
F,CMR,173.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Womens 400m Hurdles""",
M,ISR,188.0,0.0,24.0,Summer,Paris,2024,Football Men,
M,ISR,176.0,0.0,19.0,Summer,Paris,2024,Football Men,
M,ISR,185.0,0.0,20.0,Summer,Paris,2024,Football Men,
M,ISR,179.0,0.0,29.0,Summer,Paris,2024,Football Men,
M,ISR,175.0,0.0,20.0,Summer,Paris,2024,Football Men,
M,ISR,175.0,0.0,22.0,Summer,Paris,2024,Football Men,
M,ISR,195.0,0.0,23.0,Summer,Paris,2024,Football Men,
M,ISR,183.0,0.0,21.0,Summer,Paris,2024,Football Men,
M,ISR,171.0,0.0,23.0,Summer,Paris,2024,Football Men,
M,ISR,172.0,0.0,23.0,Summer,Paris,2024,Football Men,
M,ISR,187.0,0.0,21.0,Summer,Paris,2024,Football Men,
M,ISR,170.0,0.0,20.0,Summer,Paris,2024,Football Men,
M,ISR,190.0,0.0,21.0,Summer,Paris,2024,Football Men,
M,MGL,169.0,0.0,43.0,Summer,Paris,2024,"Athletics ""Mens Marathon""",
M,HUN,0.0,0.0,45.0,Summer,Paris,2024,Equestrian Eventing Individual,
F,CZE,0.0,0.0,20.0,Summer,Paris,2024,"Cycling Road ""Womens Road Race"", ""Womens Individual Time Trial""",
M,CZE,0.0,0.0,22.0,Summer,Paris,2024,"Cycling Road ""Mens Road Race"", ""Mens Individual Time Trial""",
F,MGL,160.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
F,MGL,159.0,0.0,34.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
M,IRL,190.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens 1500m""",
F,IRL,165.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 400m"", ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
F,GBR,0.0,0.0,31.0,Summer,Paris,2024,Taekwondo Women -57kg,
F,SRB,0.0,0.0,25.0,Summer,Paris,2024,"Table Tennis ""Womens Singles""",
F,SRB,0.0,0.0,38.0,Summer,Paris,2024,"Shooting 10m Air Pistol Women, 10m Air Pistol Mixed Team",
M,SRB,0.0,0.0,27.0,Summer,Paris,2024,"Shooting 10m Air Rifle Men, 50m Rifle 3 Positions Men",
M,SRB,0.0,0.0,40.0,Summer,Paris,2024,"Shooting 10m Air Pistol Men, 10m Air Pistol Mixed Team",
F,SRB,0.0,0.0,22.0,Summer,Paris,2024,Taekwondo Women -67kg,Silver
M,SRB,0.0,0.0,19.0,Summer,Paris,2024,Taekwondo Men -58kg,
M,SRB,0.0,0.0,22.0,Summer,Paris,2024,Taekwondo Men -80kg,
M,SRB,186.0,0.0,37.0,Summer,Paris,2024,"Tennis ""Mens Singles""",Gold
M,SRB,183.0,0.0,34.0,Summer,Paris,2024,"Tennis ""Mens Singles""",
F,MNE,169.0,0.0,30.0,Summer,Paris,2024,"Tennis ""Womens Singles""",
M,SRB,191.0,0.0,34.0,Summer,Paris,2024,Water Polo Men,
M,SRB,189.0,0.0,32.0,Summer,Paris,2024,Water Polo Men,
M,SRB,193.0,0.0,27.0,Summer,Paris,2024,Water Polo Men,
M,SRB,196.0,0.0,27.0,Summer,Paris,2024,Water Polo Men,
M,SRB,193.0,0.0,23.0,Summer,Paris,2024,Water Polo Men,
M,SRB,197.0,0.0,27.0,Summer,Paris,2024,Water Polo Men,
M,SRB,202.0,0.0,30.0,Summer,Paris,2024,Water Polo Men,
M,SRB,192.0,0.0,23.0,Summer,Paris,2024,Water Polo Men,
M,SRB,193.0,0.0,31.0,Summer,Paris,2024,Water Polo Men,
M,SRB,190.0,0.0,31.0,Summer,Paris,2024,Water Polo Men,
M,SRB,189.0,0.0,32.0,Summer,Paris,2024,Water Polo Men,
M,SRB,194.0,0.0,33.0,Summer,Paris,2024,Water Polo Men,
M,SRB,191.0,0.0,30.0,Summer,Paris,2024,Water Polo Men,
M,GBR,0.0,0.0,30.0,Summer,Paris,2024,"Swimming ""Mens 100m Breaststroke"", ""Mens 4 x 100m Medley Relay""",Silver
F,MNE,160.0,0.0,21.0,Summer,Paris,2024,"Boxing ""Womens 54kg""",
F,SRB,0.0,0.0,32.0,Summer,Paris,2024,"Rowing ""Womens Single Sculls""",
M,SRB,0.0,0.0,29.0,Summer,Paris,2024,"Rowing ""Mens Double Sculls""",
M,SRB,0.0,0.0,27.0,Summer,Paris,2024,"Rowing ""Mens Double Sculls""",
F,GBR,0.0,0.0,23.0,Summer,Paris,2024,"Artistic Gymnastics Women, ""Womens All-Around"", ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",
M,SRB,0.0,0.0,33.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 74kg""",
M,SRB,0.0,0.0,35.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 97kg""",
M,SRB,0.0,0.0,25.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 87kg""",
M,SRB,0.0,0.0,31.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 67kg""",
M,SRB,0.0,0.0,24.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 60kg""",
M,KEN,179.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens 400m Hurdles""",
M,IRL,0.0,0.0,26.0,Summer,Paris,2024,Taekwondo Men -58kg,
M,CZE,0.0,0.0,40.0,Summer,Paris,2024,Equestrian Eventing Individual,
M,CZE,0.0,0.0,34.0,Summer,Paris,2024,Equestrian Eventing Individual,
M,BOT,187.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Mens 800m""",
F,POR,0.0,0.0,32.0,Summer,Paris,2024,Breaking B-Girls,
F,MKD,0.0,0.0,21.0,Summer,Paris,2024,Taekwondo Women -57kg,
F,POR,0.0,0.0,23.0,Summer,Paris,2024,Shooting Trap Women,
F,GBR,165.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens 1500m""",Bronze
F,GBR,175.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Womens 4 x 100m Relay""",
M,GBR,193.0,0.0,25.0,Summer,Paris,2024,Athletics 4 x 400m Relay Mixed,
F,GBR,171.0,0.0,22.0,Summer,Paris,2024,"Athletics ""Womens 10,000m""",
F,GBR,168.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
M,GBR,183.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens Marathon""",
M,GBR,0.0,0.0,21.0,Summer,Paris,2024,"Athletics ""Mens 4 x 400m Relay"", 4 x 400m Relay Mixed",
F,GBR,175.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Womens 100m Hurdles""",
M,GBR,178.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Mens Marathon""",
M,KSA,0.0,0.0,17.0,Summer,Paris,2024,"Swimming ""Mens 100m Freestyle""",
F,CZE,164.0,0.0,30.0,Summer,Paris,2024,"Golf ""Womens Individual Stroke Play""",
F,CZE,170.0,0.0,25.0,Summer,Paris,2024,"Golf ""Womens Individual Stroke Play""",
F,KSA,0.0,0.0,18.0,Summer,Paris,2024,"Swimming ""Womens 200m Freestyle""",
M,MKD,178.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens Marathon""",
M,EGY,168.0,0.0,21.0,Summer,Paris,2024,Football Men,
M,BEL,0.0,0.0,31.0,Summer,Paris,2024,Judo Men -100 kg,
F,PLE,165.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens 800m""",
M,EGY,168.0,0.0,23.0,Summer,Paris,2024,Football Men,
M,GBR,0.0,0.0,26.0,Summer,Paris,2024,"Cycling Track ""Mens Omnium"", ""Mens Team Pursuit""",
F,GBR,0.0,0.0,31.0,Summer,Paris,2024,"Cycling Track ""Womens Keirin"", ""Womens Sprint"", ""Womens Team Sprint""",
F,GBR,0.0,0.0,25.0,Summer,Paris,2024,"Cycling Track ""Womens Madison"", ""Womens Team Pursuit""",
M,EGY,180.0,0.0,22.0,Summer,Paris,2024,Football Men,
M,HKG,0.0,0.0,28.0,Summer,Paris,2024,"Cycling Road ""Mens Road Race""",
F,HKG,0.0,0.0,23.0,Summer,Paris,2024,"Cycling Road, Cycling Track ""Womens Road Race"", ""Womens Omnium""",
M,POL,0.0,0.0,24.0,Summer,Paris,2024,Judo Men -73 kg,
M,POL,0.0,0.0,29.0,Summer,Paris,2024,Judo Men -100 kg,
M,HUN,0.0,0.0,25.0,Summer,Paris,2024,"Judo Men -66 kg, Mixed Team",
F,POL,0.0,0.0,25.0,Summer,Paris,2024,Judo Women -63 kg,
M,HKG,0.0,0.0,25.0,Summer,Paris,2024,"Sailing ""Mens Windsurfing""",
F,HKG,0.0,0.0,27.0,Summer,Paris,2024,"Sailing ""Womens Windsurfing""",
M,GBR,198.0,0.0,25.0,Summer,Paris,2024,"Boxing ""Mens 92kg""",
M,ESP,0.0,0.0,29.0,Summer,Paris,2024,Surfing Men,
F,ESP,0.0,0.0,24.0,Summer,Paris,2024,Surfing Women,
F,ESP,0.0,0.0,19.0,Summer,Paris,2024,Surfing Women,
F,GBR,157.0,0.0,31.0,Summer,Paris,2024,"Boxing ""Womens 54kg""",
M,EGY,170.0,0.0,23.0,Summer,Paris,2024,Football Men,
M,HKG,0.0,0.0,24.0,Summer,Paris,2024,"Triathlon ""Mens Individual""",
F,IRL,168.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay""",
F,DOM,0.0,0.0,24.0,Summer,Paris,2024,Taekwondo Women -67kg,
F,GBR,172.0,0.0,26.0,Summer,Paris,2024,"Boxing ""Womens 75kg""",
M,RSA,0.0,0.0,43.0,Summer,Paris,2024,Equestrian Eventing Individual,
F,IRL,170.0,76.0,21.0,Summer,Paris,2024,Rugby Sevens Women,
M,EGY,164.0,0.0,23.0,Summer,Paris,2024,Football Men,
F,POL,0.0,0.0,29.0,Summer,Paris,2024,Judo Women -78 kg,
F,SLE,0.0,0.0,18.0,Summer,Paris,2024,Judo Women -57 kg,
M,BOT,182.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Mens 400m Hurdles""",
M,HUN,188.0,0.0,32.0,Summer,Paris,2024,"Tennis ""Mens Doubles"", ""Mens Singles""",
F,BRA,0.0,0.0,29.0,Summer,Paris,2024,"Table Tennis ""Womens Team""",
F,BRA,0.0,0.0,24.0,Summer,Paris,2024,"Table Tennis ""Womens Singles"", ""Womens Team"", Mixed Doubles",
F,BRA,0.0,0.0,19.0,Summer,Paris,2024,"Table Tennis ""Womens Singles"", ""Womens Team""",
M,BRA,0.0,0.0,23.0,Summer,Paris,2024,"Table Tennis ""Mens Team""",
M,BRA,0.0,0.0,28.0,Summer,Paris,2024,"Table Tennis ""Mens Singles"", ""Mens Team""",
M,BRA,0.0,0.0,29.0,Summer,Paris,2024,"Table Tennis ""Mens Singles"", ""Mens Team"", Mixed Doubles",
M,CHI,0.0,0.0,42.0,Summer,Paris,2024,Equestrian Jumping Individual,
M,HUN,193.0,0.0,25.0,Summer,Paris,2024,"Tennis ""Mens Doubles"", ""Mens Singles""",
F,LAO,0.0,0.0,20.0,Summer,Paris,2024,Rhythmic Gymnastics Individual All-Around,
M,ESP,198.0,0.0,31.0,Summer,Paris,2024,Basketball Men,
M,ESP,211.0,0.0,23.0,Summer,Paris,2024,Basketball Men,
F,ESP,180.0,0.0,32.0,Summer,Paris,2024,3x3 Basketball Women,
M,ESP,185.0,0.0,30.0,Summer,Paris,2024,Basketball Men,
M,ESP,196.0,0.0,34.0,Summer,Paris,2024,Basketball Men,
F,ESP,180.0,0.0,25.0,Summer,Paris,2024,3x3 Basketball Women,
F,ESP,180.0,0.0,32.0,Summer,Paris,2024,Basketball Women,
F,ESP,178.0,0.0,27.0,Summer,Paris,2024,Basketball Women,
F,ESP,186.0,0.0,27.0,Summer,Paris,2024,Basketball Women,
M,ESP,190.0,0.0,30.0,Summer,Paris,2024,Basketball Men,
M,ESP,196.0,0.0,39.0,Summer,Paris,2024,Basketball Men,
M,ESP,203.0,0.0,22.0,Summer,Paris,2024,Basketball Men,
F,ESP,190.0,0.0,32.0,Summer,Paris,2024,Basketball Women,
F,ESP,186.0,0.0,33.0,Summer,Paris,2024,3x3 Basketball Women,
F,ESP,189.0,0.0,26.0,Summer,Paris,2024,Basketball Women,
F,ESP,190.0,0.0,28.0,Summer,Paris,2024,Basketball Women,
M,ESP,211.0,0.0,30.0,Summer,Paris,2024,Basketball Men,
M,ESP,206.0,0.0,29.0,Summer,Paris,2024,Basketball Men,
M,ESP,190.0,0.0,37.0,Summer,Paris,2024,Basketball Men,
M,ESP,201.0,0.0,27.0,Summer,Paris,2024,Basketball Men,
F,ESP,182.0,0.0,32.0,Summer,Paris,2024,Basketball Women,
F,ESP,182.0,0.0,27.0,Summer,Paris,2024,Basketball Women,
M,ESP,205.0,0.0,23.0,Summer,Paris,2024,Basketball Men,
F,ESP,180.0,0.0,33.0,Summer,Paris,2024,Basketball Women,
F,ESP,172.0,0.0,29.0,Summer,Paris,2024,Basketball Women,
F,ESP,192.0,0.0,35.0,Summer,Paris,2024,Basketball Women,
F,ESP,179.0,0.0,31.0,Summer,Paris,2024,Basketball Women,
F,ESP,172.0,0.0,40.0,Summer,Paris,2024,3x3 Basketball Women,
F,SLE,170.0,0.0,20.0,Summer,Paris,2024,"Athletics ""Womens 100m""",
M,KAZ,0.0,0.0,35.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 77kg""",Silver
M,KEN,161.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 10,000m""",
F,BRA,0.0,0.0,22.0,Summer,Paris,2024,"Archery ""Womens Individual"", Mixed Team",
M,BRA,0.0,0.0,26.0,Summer,Paris,2024,"Archery ""Mens Individual"", Mixed Team",
M,KAZ,0.0,0.0,25.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 97kg""",
M,CAN,170.0,0.0,31.0,Summer,Paris,2024,"Badminton ""Mens Doubles""",
F,CAN,173.0,0.0,33.0,Summer,Paris,2024,"Badminton ""Womens Singles""",
M,CAN,176.0,0.0,30.0,Summer,Paris,2024,"Badminton ""Mens Doubles""",
M,CAN,184.0,0.0,23.0,Summer,Paris,2024,"Badminton ""Mens Singles""",
M,CAN,0.0,0.0,27.0,Summer,Paris,2024,Breaking B-Boys,Gold
F,GUA,0.0,0.0,29.0,Summer,Paris,2024,Shooting Trap Women,Gold
M,GUA,0.0,0.0,42.0,Summer,Paris,2024,Shooting Trap Men,Bronze
M,CAN,0.0,0.0,21.0,Summer,Paris,2024,"Diving ""Mens 10m Platform"", ""Mens Synchronised 10m Platform""",
F,CAN,0.0,0.0,19.0,Summer,Paris,2024,"Diving ""Womens 10m Platform"", ""Womens Synchronised 10m Platform""",
F,CAN,0.0,0.0,22.0,Summer,Paris,2024,"Diving ""Womens 3m Springboard""",
F,CAN,0.0,0.0,25.0,Summer,Paris,2024,"Diving ""Womens 10m Platform"", ""Womens Synchronised 10m Platform""",
M,CAN,0.0,0.0,22.0,Summer,Paris,2024,"Diving ""Mens 10m Platform"", ""Mens Synchronised 10m Platform""",
F,GUA,0.0,0.0,34.0,Summer,Paris,2024,Shooting Trap Women,
F,KEN,167.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens 800m""",
M,ESP,0.0,0.0,20.0,Summer,Paris,2024,"Sailing ""Mens Windsurfing""",
F,ESP,0.0,0.0,28.0,Summer,Paris,2024,"Sailing ""Womens Skiff""",
M,ESP,0.0,0.0,25.0,Summer,Paris,2024,Sailing Mixed Multihull,
M,ESP,0.0,0.0,35.0,Summer,Paris,2024,"Sailing ""Mens Dinghy""",
M,ESP,0.0,0.0,31.0,Summer,Paris,2024,"Sailing ""Mens Skiff""",
F,ESP,0.0,0.0,32.0,Summer,Paris,2024,Sailing Mixed Dinghy,
F,ESP,0.0,0.0,40.0,Summer,Paris,2024,"Sailing ""Womens Skiff""",
F,ESP,0.0,0.0,28.0,Summer,Paris,2024,"Sailing ""Womens Windsurfing""",
F,ESP,0.0,0.0,23.0,Summer,Paris,2024,"Sailing ""Womens Dinghy""",
F,ESP,0.0,0.0,36.0,Summer,Paris,2024,Sailing Mixed Multihull,
F,ESP,0.0,0.0,30.0,Summer,Paris,2024,"Sailing ""Womens Kite""",
M,ESP,0.0,0.0,30.0,Summer,Paris,2024,"Sailing ""Mens Skiff""",
M,ESP,0.0,0.0,31.0,Summer,Paris,2024,Sailing Mixed Dinghy,
F,DOM,170.0,0.0,25.0,Summer,Paris,2024,Athletics 4 x 400m Relay Mixed,
M,JAM,182.0,0.0,21.0,Summer,Paris,2024,"Athletics ""Mens 4 x 100m Relay""",
M,JAM,189.0,0.0,23.0,Summer,Paris,2024,Athletics 4 x 400m Relay Mixed,
M,GUA,0.0,0.0,23.0,Summer,Paris,2024,Shooting Skeet Men,
M,KEN,176.0,0.0,35.0,Summer,Paris,2024,"Athletics ""Mens Javelin Throw""",
M,USA,0.0,0.0,29.0,Summer,Paris,2024,Trampoline Gymnastics Men,
M,USA,0.0,0.0,20.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",
F,USA,0.0,0.0,24.0,Summer,Paris,2024,Rhythmic Gymnastics Individual All-Around,
